commission,entryDt,entryPrice,exitDt,exitPrice,pnl,slippage,turnover,volume
0.1,2018-01-07 20:00:00,16611.0,2018-01-08 05:11:00,16246.32,2.095412678345676,0,200,-1
0.1,2018-01-26 16:30:00,10550.11,2018-01-26 16:58:00,10840.03,-2.848028219610981,0,200,-1
0.1,2018-02-19 07:30:00,10380.0,2018-02-19 15:23:00,10704.6,-3.227167630057807,0,200,-1
0.1,2018-02-26 15:30:00,9428.18,2018-02-26 19:00:00,9689.0,-2.8663875742720197,0,200,-1
0.1,2018-02-26 19:00:00,9689.0,2018-02-28 17:13:00,10501.03,8.28094746619879,0,200,1
0.1,2018-03-05 07:30:00,11471.03,2018-03-06 08:02:00,11375.99,-0.9285219374371864,0,200,1
0.1,2018-03-14 17:30:00,9034.99,2018-03-15 06:19:00,8260.54,8.471675231516569,0,200,-1
0.1,2018-03-29 05:00:00,7899.99,2018-03-29 09:00:00,7946.1,-0.6836716249007984,0,200,-1
0.1,2018-03-29 09:00:00,7946.1,2018-03-29 09:47:00,7929.48,-0.3091592101785883,0,200,1
0.1,2018-03-29 11:30:00,7884.99,2018-03-30 06:20:00,7220.3,8.329814115173255,0,200,-1
0.1,2018-04-09 21:00:00,6740.0,2018-04-11 06:32:00,6880.0,-2.1771513353115726,0,200,-1
0.1,2018-04-15 08:30:00,8077.72,2018-04-16 10:15:00,8131.51,0.5659057258731419,0,200,1
0.1,2018-04-18 06:00:00,7915.97,2018-04-19 04:19:00,8202.74,-3.722676690285581,0,200,-1
0.1,2018-04-24 02:00:00,8887.67,2018-04-24 05:00:00,8924.11,-0.5100062221032116,0,200,-1
0.1,2018-04-24 05:00:00,8924.11,2018-04-24 07:30:00,8899.0,-0.3813725962589052,0,200,1
0.1,2018-04-24 07:30:00,8899.0,2018-04-24 08:00:00,8934.0,-0.49330261827171595,0,200,-1
0.1,2018-04-24 08:00:00,8934.0,2018-04-25 12:50:00,9168.8,2.528162077456898,0,200,1
0.1,2018-04-30 12:00:00,9274.0,2018-05-02 14:58:00,9153.98,1.1941557041190471,0,200,-1
0.1,2018-05-18 00:30:00,8288.89,2018-05-19 03:02:00,8233.01,0.5741554056091854,0,200,-1
0.1,2018-05-27 08:30:00,7246.0,2018-05-29 19:07:00,7320.0,-1.1212531051614685,0,200,-1
0.1,2018-06-02 15:00:00,7645.9,2018-06-04 10:47:00,7675.0,0.28059613649145765,0,200,1
0.1,2018-06-04 12:00:00,7690.0,2018-06-06 01:42:00,7676.47,0.07594278283484715,0,200,-1
0.1,2018-06-09 16:00:00,7652.22,2018-06-12 07:38:00,6889.0,9.873837657568656,0,200,-1
0.1,2018-06-13 01:30:00,6722.96,2018-06-14 00:35:00,6364.81,5.22726656115758,0,200,-1
0.1,2018-06-18 09:00:00,6393.18,2018-06-19 00:29:00,6626.0,-3.741693179294181,0,200,-1
0.1,2018-06-19 01:30:00,6753.2,2018-06-20 09:02:00,6621.88,-2.044559616181954,0,200,1
0.1,2018-06-28 18:30:00,6101.05,2018-06-28 22:30:00,6132.02,-0.6076175412429049,0,200,-1
0.1,2018-06-28 22:30:00,6132.02,2018-06-28 22:32:00,6114.41,-0.38718105942251624,0,200,1
0.1,2018-06-29 00:00:00,6107.0,2018-06-30 06:30:00,6047.65,0.871835598493538,0,200,-1
0.1,2018-07-02 02:00:00,6332.44,2018-07-02 21:29:00,6555.71,-3.6258131146919745,0,200,-1
0.1,2018-07-02 21:30:00,6595.6,2018-07-04 06:33:00,6534.18,-1.0312268785250784,0,200,1
0.1,2018-07-05 02:30:00,6693.11,2018-07-05 06:53:00,6596.0,-1.5508950248837936,0,200,1
0.1,2018-07-05 14:00:00,6604.66,2018-07-05 17:00:00,6627.01,-0.43839743453864943,0,200,-1
0.1,2018-07-05 17:00:00,6627.01,2018-07-05 17:32:00,6605.73,-0.4211101235700664,0,200,1
0.1,2018-07-05 18:00:00,6639.97,2018-07-05 18:11:00,6601.14,-0.6847917987581258,0,200,1
0.1,2018-07-05 20:00:00,6614.65,2018-07-05 20:30:00,6641.04,-0.49896290809038013,0,200,-1
0.1,2018-07-05 20:30:00,6641.04,2018-07-05 21:44:00,6605.82,-0.6303386216616712,0,200,1
0.1,2018-07-05 22:00:00,6605.99,2018-07-08 07:26:00,6741.74,-2.1549531561507056,0,200,-1
0.1,2018-07-08 07:30:00,6775.68,2018-07-09 17:25:00,6679.99,-1.5122567771795674,0,200,1
0.1,2018-07-10 00:30:00,6699.99,2018-07-14 02:22:00,6333.79,5.365679799522087,0,200,-1
0.1,2018-07-14 07:00:00,6220.12,2018-07-14 09:30:00,6262.3,-0.7781219654926318,0,200,-1
0.1,2018-07-14 09:30:00,6262.3,2018-07-14 11:20:00,6216.35,-0.8337559682544723,0,200,1
0.1,2018-07-14 17:30:00,6193.14,2018-07-15 00:30:00,6267.0,-1.292609887714466,0,200,-1
0.1,2018-07-15 00:30:00,6267.0,2018-07-15 03:05:00,6231.0,-0.6744375299186213,0,200,1
0.1,2018-07-15 03:30:00,6251.42,2018-07-15 04:46:00,6232.12,-0.40872985657658867,0,200,1
0.1,2018-07-20 00:30:00,7415.0,2018-07-20 00:47:00,7377.58,-0.6046527309507764,0,200,1
0.1,2018-07-21 05:30:00,7363.03,2018-07-22 22:44:00,7500.1,-1.9615977389743169,0,200,-1
0.1,2018-07-26 15:00:00,8269.01,2018-07-26 15:42:00,8243.35,-0.4103152614400013,0,200,1
0.1,2018-07-26 18:30:00,8302.4,2018-07-26 19:17:00,8250.0,-0.7311428020813214,0,200,1
0.1,2018-07-29 18:30:00,8150.04,2018-07-29 22:30:00,8233.0,-1.1179091145564934,0,200,-1
0.1,2018-07-29 22:30:00,8233.0,2018-07-30 00:15:00,8192.24,-0.5950807725009136,0,200,1
0.1,2018-07-30 06:30:00,8192.0,2018-07-31 04:30:00,8189.64,-0.071191406250004,0,200,-1
0.1,2018-07-31 15:00:00,8133.01,2018-08-07 17:30:00,7065.03,13.031423667252351,0,200,-1
0.1,2018-08-07 17:30:00,7065.03,2018-08-08 03:56:00,7008.31,-0.9028274473002852,0,200,1
0.1,2018-08-08 07:30:00,6719.53,2018-08-09 13:04:00,6369.95,5.102447194967505,0,200,-1
0.1,2018-08-14 04:00:00,6235.09,2018-08-14 20:50:00,6130.0,1.5854608353688582,0,200,-1
0.1,2018-08-17 05:30:00,6271.0,2018-08-17 12:33:00,6510.0,-3.9111943868601498,0,200,-1
0.1,2018-08-17 14:30:00,6475.94,2018-08-18 21:04:00,6453.2,-0.45114593402656267,0,200,1
0.1,2018-08-27 00:30:00,6698.0,2018-08-27 00:44:00,6689.25,-0.23063601074947745,0,200,1
0.1,2018-08-27 03:00:00,6693.13,2018-08-27 03:07:00,6687.86,-0.17873745168554078,0,200,1
0.1,2018-08-27 04:00:00,6705.01,2018-08-27 04:02:00,6691.19,-0.30611453226767177,0,200,1
0.1,2018-08-27 06:00:00,6680.63,2018-08-27 12:30:00,6711.0,-0.5545978448140354,0,200,-1
0.1,2018-08-27 12:30:00,6711.0,2018-08-27 17:17:00,6686.1,-0.47103263299060705,0,200,1
0.1,2018-08-27 18:00:00,6696.49,2018-08-28 19:08:00,6952.21,-3.9187169696363355,0,200,-1
0.1,2018-09-03 20:00:00,7226.6,2018-09-03 20:30:00,7262.01,-0.5899952951595474,0,200,-1
0.1,2018-09-03 20:30:00,7262.01,2018-09-04 07:01:00,7253.38,-0.21883762209085514,0,200,1
0.1,2018-09-04 10:00:00,7284.28,2018-09-04 16:00:00,7323.18,-0.6340266985892984,0,200,-1
0.1,2018-09-04 16:00:00,7323.18,2018-09-05 17:52:00,7327.0,-0.04783686868273471,0,200,1
0.1,2018-09-05 19:00:00,6992.26,2018-09-06 22:02:00,6528.94,6.526183808954481,0,200,-1
0.1,2018-09-08 20:30:00,6391.48,2018-09-09 17:32:00,6400.01,-0.2334589171835108,0,200,-1
0.1,2018-09-11 10:00:00,6385.47,2018-09-11 13:01:00,6321.2,-1.1065038282225184,0,200,1
0.1,2018-09-11 20:30:00,6266.99,2018-09-13 05:30:00,6338.01,-1.2332394020095843,0,200,-1
0.1,2018-09-13 05:30:00,6338.01,2018-09-13 23:59:00,6480.0,2.1402930888401848,0,200,1
