commission,entryDt,entryPrice,exitDt,exitPrice,pnl,slippage,turnover,volume
820.9584999999998,2018-02-02 07:45:00,9337.08,2018-02-06 01:59:00,7082.09,224678.04149999996,0,1641916.9999999998,-1
730.5985000000001,2018-02-06 23:15:00,7189.97,2018-02-06 23:25:00,7422.0,-23933.598499999975,0,1461197.0,-1
729.9715,2018-02-07 03:00:00,7180.01,2018-02-07 03:45:00,7419.42,-24670.971499999985,0,1459943.0,-1
863.0070000000001,2018-02-10 16:30:00,8762.14,2018-02-10 18:40:00,8498.0,-27277.006999999943,0,1726014.0,1
921.8560000000001,2018-02-11 22:00:00,8229.87,2018-02-16 02:28:00,10207.25,196816.1439999999,0,1843712.0000000002,1
1063.5585,2018-02-18 19:15:00,10475.17,2018-02-18 23:13:00,10796.0,-33146.55849999999,0,2127117.0,-1
1131.8135,2018-02-20 16:15:00,11508.53,2018-02-21 07:43:00,11127.74,-39210.813500000084,0,2263627.0,1
1096.8995,2018-02-21 09:15:00,11178.99,2018-02-22 14:00:00,10759.0,40902.10049999998,0,2193799.0,-1
1058.5135,2018-02-22 14:00:00,10759.0,2018-02-22 16:59:00,10411.27,-35831.51349999996,0,2117027.0,1
1017.8844999999999,2018-02-23 04:00:00,10027.71,2018-02-23 22:07:00,10329.98,-31244.884500000044,0,2035768.9999999998,-1
966.977,2018-02-25 06:15:00,9524.92,2018-02-25 14:15:00,9814.62,-29936.97700000007,0,1933954.0,-1
1017.8975,2018-02-26 16:45:00,9369.01,2018-03-02 07:15:00,10988.94,160975.10250000004,0,2035795.0,1
1116.4470000000001,2018-03-02 07:15:00,10988.94,2018-03-03 10:38:00,11340.0,-36222.44699999995,0,2232894.0,-1
1135.858,2018-03-04 16:45:00,11189.0,2018-03-05 07:49:00,11528.16,-35051.857999999986,0,2271716.0,-1
1014.2445,2018-03-05 21:45:00,11527.89,2018-03-09 12:08:00,8757.0,276074.75549999997,0,2028489.0,-1
