commission,entryDt,entryPrice,exitDt,exitPrice,pnl,slippage,turnover,volume
0.2,2018-01-07 23:00:00,16520.02,2018-01-08 02:00:00,15800.01,8.51681753411921,0,400,-2
0.2,2018-01-13 02:00:00,13520.06,2018-01-13 09:00:00,14033.36,-7.793161568809623,0,400,-2
0.2,2018-01-30 04:00:00,11280.83,2018-01-30 22:00:00,10620.76,11.50250770555003,0,400,-2
0.2,2018-02-15 23:00:00,9836.0,2018-02-16 09:00:00,10240.66,8.028141520943471,0,400,2
0.2,2018-03-14 16:00:00,9067.09,2018-03-14 20:00:00,8675.08,8.446875678966466,0,400,-2
0.2,2018-03-29 06:00:00,7875.0,2018-03-29 14:00:00,7567.99,7.59707936507937,0,400,-2
0.2,2018-04-13 02:00:00,7688.0,2018-04-13 16:00:00,8100.0,10.518002081165452,0,400,2
0.2,2018-05-30 03:00:00,7455.82,2018-06-03 17:00:00,7755.15,7.829432041009572,0,400,2
0.2,2018-06-08 18:00:00,7618.19,2018-06-10 09:00:00,7264.86,9.075956624867585,0,400,-2
0.2,2018-06-16 22:00:00,6406.18,2018-06-19 01:00:00,6644.95,-7.654364379396131,0,400,-2
0.2,2018-06-28 20:00:00,6108.0,2018-06-29 08:00:00,5851.01,8.214865749836273,0,400,-2
0.2,2018-06-30 14:00:00,6395.0,2018-07-03 03:00:00,6642.99,7.555746677091471,0,400,2
0.2,2018-07-13 06:00:00,6162.13,2018-07-15 20:00:00,6355.97,-6.491331081947319,0,400,-2
0.2,2018-07-17 01:00:00,6621.55,2018-07-18 02:00:00,7185.99,16.848576239702172,0,400,2
0.2,2018-07-18 07:00:00,7315.0,2018-07-23 11:00:00,7631.79,8.46138072453862,0,400,2
0.2,2018-07-25 02:00:00,8244.8,2018-07-27 06:00:00,7972.3,-6.810227052202579,0,400,2
0.2,2018-07-31 08:00:00,8171.4,2018-07-31 21:00:00,7803.43,-9.206290231784012,0,400,2
0.2,2018-08-07 05:00:00,6924.0,2018-08-08 09:00:00,6604.94,9.016060080878116,0,400,-2
0.2,2018-09-03 20:00:00,7226.6,2018-09-06 01:00:00,6917.04,8.367237705144893,0,400,-2
0.2,2018-09-24 05:00:00,6684.76,2018-09-25 11:00:00,6434.64,7.283290349990124,0,400,-2
