commission,entryDt,entryPrice,exitDt,exitPrice,pnl,slippage,turnover,volume
0.1,2018-06-24 05:00:00,8.3164,2018-06-24 10:00:00,8.225,-1.1990332355346083,0,200,1
0.1,2018-06-24 10:00:00,8.225,2018-06-24 13:11:00,7.5803,7.73829787234042,0,200,-1
0.1,2018-06-24 15:00:00,7.294,2018-06-25 00:41:00,7.4509,-2.251083081985197,0,200,-1
0.1,2018-06-25 04:00:00,8.1118,2018-06-25 09:51:00,7.8347,-3.5160112428807513,0,200,1
0.1,2018-06-25 13:00:00,7.865,2018-06-25 19:19:00,8.5,7.973744437380798,0,200,1
0.1,2018-06-25 23:00:00,8.4388,2018-06-26 08:59:00,8.0592,-4.59826989619377,0,200,1
0.1,2018-06-26 22:00:00,7.9856,2018-06-27 23:44:00,7.9555,0.27692847124824704,0,200,-1
0.1,2018-06-28 00:00:00,7.9479,2018-06-28 18:00:00,7.8758,-1.0071578655997162,0,200,1
0.1,2018-06-28 18:00:00,7.8758,2018-06-29 13:01:00,7.2343,8.045204296706363,0,200,-1
0.1,2018-06-29 16:00:00,7.27,2018-06-30 06:29:00,7.6452,-5.260935350756539,0,200,-1
0.1,2018-06-30 07:00:00,7.8445,2018-07-01 18:00:00,8.0029,1.919249155459243,0,200,1
0.1,2018-07-01 18:00:00,8.0029,2018-07-02 01:00:00,7.9674,0.3435891989154026,0,200,-1
0.1,2018-07-02 01:00:00,7.9674,2018-07-02 04:00:00,7.9528,-0.2832467304264845,0,200,1
0.1,2018-07-02 04:00:00,7.9528,2018-07-02 17:00:00,7.9719,-0.34016698521275396,0,200,-1
0.1,2018-07-02 17:00:00,7.9719,2018-07-02 21:46:00,8.6661,8.608087156135932,0,200,1
0.1,2018-07-02 23:00:00,8.893,2018-07-04 02:00:00,8.9317,0.3351737321488657,0,200,1
0.1,2018-07-04 02:00:00,8.9317,2018-07-04 21:13:00,9.2658,-3.8406092905046205,0,200,-1
0.1,2018-07-04 22:00:00,9.2823,2018-07-05 14:00:00,9.0156,-2.9732103034808204,0,200,1
0.1,2018-07-05 14:00:00,9.0156,2018-07-07 05:00:00,8.5825,4.70389547007409,0,200,-1
0.1,2018-07-07 05:00:00,8.5825,2018-07-07 10:00:00,8.5568,-0.3994465482085491,0,200,1
0.1,2018-07-07 10:00:00,8.5568,2018-07-07 14:00:00,8.6417,-1.0921933433059006,0,200,-1
0.1,2018-07-07 14:00:00,8.6417,2018-07-07 21:00:00,8.4816,-1.952644734253676,0,200,1
0.1,2018-07-07 21:00:00,8.4816,2018-07-08 08:04:00,8.9503,-5.626079984908509,0,200,-1
0.1,2018-07-08 10:00:00,8.8585,2018-07-09 03:00:00,8.7569,-1.2469210362928203,0,200,1
0.1,2018-07-09 03:00:00,8.7569,2018-07-10 07:21:00,8.0438,8.043292717742588,0,200,-1
0.1,2018-07-10 08:00:00,7.7092,2018-07-10 22:37:00,7.0881,7.956607689513831,0,200,-1
0.1,2018-07-10 23:00:00,7.2517,2018-07-11 19:44:00,7.1965,0.6612008218762395,0,200,-1
0.1,2018-07-11 23:00:00,7.0641,2018-07-12 05:00:00,7.0283,0.40678784275420865,0,200,-1
0.1,2018-07-12 05:00:00,7.0283,2018-07-12 10:00:00,6.954,-1.157154646216013,0,200,1
0.1,2018-07-12 10:00:00,6.954,2018-07-13 08:00:00,6.9207,0.37886108714408484,0,200,-1
0.1,2018-07-13 08:00:00,6.9207,2018-07-14 01:00:00,7.0695,2.0500715245567585,0,200,1
0.1,2018-07-14 01:00:00,7.0695,2018-07-14 20:00:00,6.9185,2.0359360633708157,0,200,-1
0.1,2018-07-14 20:00:00,6.9185,2018-07-16 05:00:00,7.4706,7.880053479800539,0,200,1
0.1,2018-07-16 06:00:00,7.506,2018-07-17 02:04:00,8.11,7.94689581667998,0,200,1
0.1,2018-07-17 03:00:00,8.0632,2018-07-17 20:00:00,7.8802,-2.36957039388828,0,200,1
0.1,2018-07-17 20:00:00,7.8802,2018-07-18 01:42:00,8.4199,-6.948810943884671,0,200,-1
0.1,2018-07-18 02:00:00,8.67,2018-07-19 03:12:00,8.7036,0.287543252595154,0,200,1
0.1,2018-07-19 04:00:00,8.7509,2018-07-20 14:01:00,8.0391,8.034020500748497,0,200,-1
0.1,2018-07-20 15:00:00,7.917,2018-07-20 16:20:00,8.3936,-6.119957054439806,0,200,-1
0.1,2018-07-20 21:00:00,8.316,2018-07-21 05:00:00,7.9277,4.569312169312181,0,200,-1
0.1,2018-07-21 05:00:00,7.9277,2018-07-21 06:00:00,7.8321,-1.3058983059399338,0,200,1
0.1,2018-07-21 06:00:00,7.8321,2018-07-21 22:00:00,7.95,-1.605343394491906,0,200,-1
0.1,2018-07-21 22:00:00,7.95,2018-07-22 15:00:00,8.0189,0.7666666666666689,0,200,1
0.1,2018-07-22 15:00:00,8.0189,2018-07-23 00:00:00,8.1842,-2.1613799897741615,0,200,-1
0.1,2018-07-23 00:00:00,8.1842,2018-07-23 17:00:00,8.1403,-0.6363994037291453,0,200,1
0.1,2018-07-23 17:00:00,8.1403,2018-07-24 19:00:00,8.1378,-0.06928860115721162,0,200,-1
0.1,2018-07-24 19:00:00,8.1378,2018-07-25 08:11:00,8.7979,8.011528914448622,0,200,1
0.1,2018-07-25 09:00:00,8.7371,2018-07-25 18:03:00,8.4872,-2.9602167767337018,0,200,1
0.1,2018-07-25 22:00:00,8.4347,2018-07-26 15:00:00,8.8218,-4.689374844392808,0,200,-1
0.1,2018-07-26 15:00:00,8.8218,2018-07-27 05:00:00,8.4825,-3.946153846153843,0,200,1
0.1,2018-07-27 05:00:00,8.4825,2018-07-28 01:00:00,8.4028,0.8395814913056383,0,200,-1
0.1,2018-07-28 01:00:00,8.4028,2018-07-28 18:00:00,8.3304,-0.9616175560527446,0,200,1
0.1,2018-07-28 18:00:00,8.3304,2018-07-29 11:00:00,8.3154,0.08006338231055882,0,200,-1
0.1,2018-07-29 11:00:00,8.3154,2018-07-30 02:00:00,8.2554,-0.821552781585979,0,200,1
0.1,2018-07-30 02:00:00,8.2554,2018-07-30 10:00:00,8.2564,-0.1121132834265989,0,200,-1
0.1,2018-07-30 10:00:00,8.2564,2018-07-30 15:00:00,8.1853,-0.9611501380746997,0,200,1
0.1,2018-07-30 15:00:00,8.1853,2018-07-31 01:46:00,7.4981,8.295538343127312,0,200,-1
0.1,2018-07-31 02:00:00,7.5199,2018-08-01 23:00:00,7.2875,2.9904666285455943,0,200,-1
0.1,2018-08-01 23:00:00,7.2875,2018-08-02 05:00:00,7.1537,-1.9360205831903936,0,200,1
0.1,2018-08-02 05:00:00,7.1537,2018-08-03 13:00:00,6.998,2.0764960789521436,0,200,-1
0.1,2018-08-03 13:00:00,6.998,2018-08-03 19:00:00,7.06,0.7859674192626377,0,200,1
0.1,2018-08-03 19:00:00,7.06,2018-08-03 22:00:00,7.1359,-1.1750708215297558,0,200,-1
0.1,2018-08-03 22:00:00,7.1359,2018-08-04 21:00:00,6.9914,-2.1249723230426536,0,200,1
0.1,2018-08-04 21:00:00,6.9914,2018-08-05 18:00:00,7.0624,-1.1155333695683358,0,200,-1
0.1,2018-08-05 18:00:00,7.0624,2018-08-07 01:00:00,6.9601,-1.5485160851835142,0,200,1
0.1,2018-08-07 01:00:00,6.9601,2018-08-07 08:00:00,7.0576,-1.5008419419261239,0,200,-1
0.1,2018-08-07 08:00:00,7.0576,2018-08-08 04:15:00,6.658,-5.761981410111079,0,200,1
0.1,2018-08-08 06:00:00,6.6319,2018-08-08 12:09:00,6.1002,7.917310273074079,0,200,-1
0.1,2018-08-08 13:00:00,6.1377,2018-08-09 00:20:00,5.6008,8.647576453720452,0,200,-1
0.1,2018-08-09 01:00:00,5.4453,2018-08-09 22:00:00,5.7585,-5.851749214919291,0,200,-1
0.1,2018-08-09 22:00:00,5.7585,2018-08-10 16:19:00,5.5002,-4.585543110184932,0,200,1
0.1,2018-08-10 17:00:00,5.5004,2018-08-11 13:04:00,5.0559,7.981230455966832,0,200,-1
0.1,2018-08-11 14:00:00,5.1054,2018-08-12 01:18:00,5.1578,-1.1263642417832014,0,200,-1
0.1,2018-08-12 05:00:00,5.1524,2018-08-12 11:00:00,5.0472,1.9417669435602818,0,200,-1
0.1,2018-08-12 11:00:00,5.0472,2018-08-12 17:00:00,5.0861,0.6707243620225063,0,200,1
0.1,2018-08-12 17:00:00,5.0861,2018-08-13 00:00:00,5.0788,0.043528440258741724,0,200,-1
0.1,2018-08-13 00:00:00,5.0788,2018-08-13 04:00:00,4.9916,-1.8169410096873309,0,200,1
0.1,2018-08-13 04:00:00,4.9916,2018-08-13 17:00:00,5.1013,-2.29769212276625,0,200,-1
0.1,2018-08-13 17:00:00,5.1013,2018-08-14 01:08:00,4.7899,-6.204326348185754,0,200,1
0.1,2018-08-14 03:00:00,4.6669,2018-08-14 09:12:00,4.2926,7.92031327005078,0,200,-1
0.1,2018-08-14 10:00:00,4.2613,2018-08-15 03:00:00,4.3003,-1.0152136671907563,0,200,-1
0.1,2018-08-15 03:00:00,4.3003,2018-08-15 08:02:00,4.6647,8.373827407390179,0,200,1
0.1,2018-08-15 09:00:00,4.7666,2018-08-16 21:00:00,4.6323,-2.9175219233835548,0,200,1
0.1,2018-08-16 21:00:00,4.6323,2018-08-17 01:00:00,4.6784,-1.0951859767286236,0,200,-1
0.1,2018-08-17 01:00:00,4.6784,2018-08-18 00:37:00,5.0783,8.447794117647053,0,200,1
0.1,2018-08-18 01:00:00,5.1924,2018-08-18 08:41:00,5.6309,8.345035051228708,0,200,1
0.1,2018-08-18 17:00:00,5.3135,2018-08-18 21:48:00,5.0774,-4.543398889620785,0,200,1
0.1,2018-08-18 22:00:00,5.0971,2018-08-19 06:11:00,5.1601,-1.3359969394361446,0,200,-1
0.1,2018-08-19 09:00:00,5.0401,2018-08-19 14:00:00,5.089,-1.0702188448642014,0,200,-1
0.1,2018-08-19 14:00:00,5.089,2018-08-20 11:00:00,5.2898,3.8457653763018116,0,200,1
0.1,2018-08-20 11:00:00,5.2898,2018-08-21 06:16:00,4.851,8.19520964875798,0,200,-1
0.1,2018-08-21 07:00:00,4.7813,2018-08-22 01:00:00,4.821,-0.9303181143203698,0,200,-1
0.1,2018-08-22 01:00:00,4.821,2018-08-22 09:00:00,4.8528,0.5596141879278261,0,200,1
0.1,2018-08-22 09:00:00,4.8528,2018-08-22 09:15:00,5.2391,-8.06035278602043,0,200,-1
0.1,2018-08-22 11:00:00,5.1961,2018-08-23 00:00:00,4.8726,-6.32582321356402,0,200,1
0.1,2018-08-23 00:00:00,4.8726,2018-08-23 17:00:00,4.7562,2.2888683659647926,0,200,-1
0.1,2018-08-23 17:00:00,4.7562,2018-08-25 21:00:00,4.9687,4.367852487279769,0,200,1
0.1,2018-08-25 21:00:00,4.9687,2018-08-26 07:00:00,5.0305,-1.3437861009922085,0,200,-1
0.1,2018-08-26 07:00:00,5.0305,2018-08-26 12:00:00,4.8751,-3.1891561475002526,0,200,1
0.1,2018-08-26 12:00:00,4.8751,2018-08-27 03:00:00,4.9365,-1.3594613443826775,0,200,-1
0.1,2018-08-27 03:00:00,4.9365,2018-08-27 10:00:00,4.9196,-0.44234781727944283,0,200,1
0.1,2018-08-27 10:00:00,4.9196,2018-08-27 12:24:00,5.2529,-6.874941052118066,0,200,-1
0.1,2018-08-27 13:00:00,5.1776,2018-08-29 02:38:00,5.605,8.154789864029675,0,200,1
0.1,2018-08-29 03:00:00,5.7483,2018-08-29 17:38:00,6.2365,8.392945740479794,0,200,1
0.1,2018-08-29 18:00:00,6.2347,2018-08-29 23:48:00,6.025,-3.463433685662498,0,200,1
0.1,2018-08-30 04:00:00,6.1017,2018-08-30 12:00:00,6.1592,0.8423603258108414,0,200,1
0.1,2018-08-30 12:00:00,6.1592,2018-08-31 06:00:00,6.07,1.3482400311728786,0,200,-1
0.1,2018-08-31 06:00:00,6.07,2018-09-01 08:56:00,6.58,8.301976935749584,0,200,1
0.1,2018-09-01 09:00:00,6.5611,2018-09-02 10:00:00,6.4348,-2.0249820914175922,0,200,1
0.1,2018-09-02 10:00:00,6.4348,2018-09-03 09:00:00,6.599,-2.651749860135515,0,200,-1
0.1,2018-09-03 09:00:00,6.599,2018-09-03 18:00:00,6.4145,-2.895878163358083,0,200,1
0.1,2018-09-03 18:00:00,6.4145,2018-09-04 06:00:00,6.5913,-2.8562553589523745,0,200,-1
0.1,2018-09-04 06:00:00,6.5913,2018-09-05 12:00:00,6.5212,-1.163523128973041,0,200,1
0.1,2018-09-05 12:00:00,6.5212,2018-09-05 18:26:00,5.9825,8.160749555296578,0,200,-1
0.1,2018-09-05 19:00:00,5.7907,2018-09-06 03:29:00,5.336,7.752245842471548,0,200,-1
0.1,2018-09-06 04:00:00,5.3727,2018-09-06 08:21:00,4.9261,8.212394140748602,0,200,-1
0.1,2018-09-06 10:00:00,5.0907,2018-09-06 21:56:00,5.2205,-2.649747578918427,0,200,-1
0.1,2018-09-07 02:00:00,4.9902,2018-09-07 04:00:00,5.0857,-2.013750951865664,0,200,-1
0.1,2018-09-07 04:00:00,5.0857,2018-09-07 18:23:00,4.948,-2.807591875258071,0,200,1
0.1,2018-09-07 21:00:00,5.0375,2018-09-08 00:00:00,4.9997,-0.8503722084367212,0,200,1
0.1,2018-09-08 00:00:00,4.9997,2018-09-08 17:00:00,5.1263,-2.632151929115744,0,200,-1
0.1,2018-09-08 17:00:00,5.1263,2018-09-09 01:51:00,4.7668,-7.11285527573493,0,200,1
0.1,2018-09-09 02:00:00,4.7965,2018-09-09 19:00:00,4.9193,-2.6602001459397435,0,200,-1
0.1,2018-09-09 19:00:00,4.9193,2018-09-10 13:00:00,4.99,1.337196349074064,0,200,1
0.1,2018-09-10 13:00:00,4.99,2018-09-10 23:00:00,5.0577,-1.4567134268536959,0,200,-1
0.1,2018-09-10 23:00:00,5.0577,2018-09-11 01:00:00,4.9227,-2.769197461296633,0,200,1
0.1,2018-09-11 01:00:00,4.9227,2018-09-12 18:00:00,4.8511,1.3544863591118717,0,200,-1
0.1,2018-09-12 18:00:00,4.8511,2018-09-12 20:00:00,4.8045,-1.0606068726680495,0,200,1
0.1,2018-09-12 20:00:00,4.8045,2018-09-13 05:00:00,4.935,-2.8162035591632764,0,200,-1
0.1,2018-09-13 05:00:00,4.935,2018-09-13 21:47:00,5.3691,8.696352583586643,0,200,1
0.1,2018-09-14 00:00:00,5.2988,2018-09-14 16:00:00,5.359,1.0361062882162004,0,200,1
0.1,2018-09-14 16:00:00,5.359,2018-09-15 10:00:00,5.315,0.7210487031162456,0,200,-1
0.1,2018-09-15 10:00:00,5.315,2018-09-16 10:00:00,5.3648,0.8369708372530461,0,200,1
0.1,2018-09-16 10:00:00,5.3648,2018-09-17 01:00:00,5.3736,-0.2640322099612272,0,200,-1
0.1,2018-09-17 01:00:00,5.3736,2018-09-17 21:00:00,5.3226,-1.0490844126842205,0,200,1
0.1,2018-09-17 21:00:00,5.3226,2018-09-17 23:44:00,4.88,8.215484913388204,0,200,-1
0.1,2018-09-18 00:00:00,4.9206,2018-09-18 20:26:00,5.0633,-3.000052839084656,0,200,-1
0.1,2018-09-18 21:00:00,5.0314,2018-09-19 15:00:00,5.1027,1.317100608180624,0,200,1
0.1,2018-09-19 15:00:00,5.1027,2018-09-20 03:22:00,5.2849,-3.670658670899736,0,200,-1
0.1,2018-09-20 09:00:00,5.25,2018-09-21 07:01:00,5.6788,8.067619047619045,0,200,1
0.1,2018-09-21 08:00:00,5.7432,2018-09-22 08:01:00,6.205,7.940813483772118,0,200,1
0.1,2018-09-22 09:00:00,6.1338,2018-09-22 20:00:00,5.8767,-4.291528905409376,0,200,1
0.1,2018-09-22 20:00:00,5.8767,2018-09-23 14:00:00,5.9738,-1.7522878486225295,0,200,-1
0.1,2018-09-23 14:00:00,5.9738,2018-09-24 09:00:00,5.951,-0.4816666108674571,0,200,1
0.1,2018-09-24 09:00:00,5.951,2018-09-25 09:03:00,5.4682,8.012922197949912,0,200,-1
0.1,2018-09-25 11:00:00,5.359,2018-09-25 11:59:00,5.399,-0.846407911923867,0,200,-1
