commission,entryDt,entryPrice,exitDt,exitPrice,pnl,slippage,turnover,volume
0.1,2018-08-07 07:00:00,6.973,2018-08-07 07:01:00,6.9747,-0.07562024953390967,0,200,1
0.1,2018-08-07 07:30:00,7.07,2018-08-07 09:31:00,7.0159,-0.8652050919377656,0,200,1
0.1,2018-08-07 10:00:00,6.9914,2018-08-07 15:30:00,7.0567,-1.0340046342649625,0,200,-1
0.1,2018-08-07 15:30:00,7.0567,2018-08-08 03:40:00,7.0326,-0.44151940708829607,0,200,1
0.1,2018-08-08 05:30:00,6.5414,2018-08-08 14:22:00,6.0673,7.147683982022197,0,200,-1
0.1,2018-08-10 16:00:00,5.7226,2018-08-10 20:17:00,5.6332,1.4622269597735205,0,200,-1
0.1,2018-08-13 01:00:00,5.0663,2018-08-13 16:00:00,5.0523,0.17633578745830755,0,200,-1
0.1,2018-08-13 16:00:00,5.0523,2018-08-13 16:10:00,5.0372,-0.3988737802584852,0,200,1
0.1,2018-08-13 16:30:00,5.0872,2018-08-13 22:26:00,5.0614,-0.6071552130838234,0,200,1
0.1,2018-08-14 00:00:00,4.94,2018-08-14 10:23:00,4.3207,12.436437246963562,0,200,-1
0.1,2018-08-17 02:30:00,4.6883,2018-08-17 03:00:00,4.7123,-0.6119126335772033,0,200,-1
0.1,2018-08-17 03:00:00,4.7123,2018-08-17 04:18:00,4.657,-1.2735246058188125,0,200,1
0.1,2018-08-17 04:30:00,4.6588,2018-08-17 09:06:00,4.6171,0.7950802781832341,0,200,-1
0.1,2018-08-17 14:30:00,4.7975,2018-08-18 07:59:00,5.578,16.168890046899424,0,200,1
0.1,2018-08-25 22:30:00,4.9664,2018-08-25 23:00:00,5.0112,-1.002061855670093,0,200,-1
0.1,2018-08-25 23:00:00,5.0112,2018-08-26 09:34:00,4.966,-1.0019795657726587,0,200,1
0.1,2018-08-26 10:30:00,4.8524,2018-08-27 12:17:00,5.0142,-3.4344324458000064,0,200,-1
0.1,2018-08-27 12:30:00,5.2049,2018-08-29 17:29:00,6.057,16.2711118369229,0,200,1
0.1,2018-09-03 10:30:00,6.5089,2018-09-04 03:30:00,6.502,0.006008695785768806,0,200,-1
0.1,2018-09-04 03:30:00,6.502,2018-09-04 03:31:00,6.4931,-0.2368809597047014,0,200,1
0.1,2018-09-04 04:00:00,6.5677,2018-09-04 04:32:00,6.504,-1.069898137856491,0,200,1
0.1,2018-09-04 06:00:00,6.5913,2018-09-04 06:43:00,6.4991,-1.4988135876079083,0,200,1
0.1,2018-09-04 07:30:00,6.4721,2018-09-04 09:30:00,6.497,-0.48472829529827566,0,200,-1
0.1,2018-09-04 09:30:00,6.497,2018-09-04 09:31:00,6.4967,-0.10461751577651515,0,200,1
0.1,2018-09-04 12:00:00,6.4453,2018-09-04 20:00:00,6.5504,-1.7306455867065955,0,200,-1
0.1,2018-09-04 20:00:00,6.5504,2018-09-05 02:45:00,6.4934,-0.9701758671226108,0,200,1
0.1,2018-09-05 07:30:00,6.4618,2018-09-05 09:00:00,6.57,-1.7744560339224378,0,200,-1
0.1,2018-09-05 09:00:00,6.57,2018-09-05 11:11:00,6.4946,-1.24764079147641,0,200,1
0.1,2018-09-05 11:30:00,6.4852,2018-09-06 01:06:00,5.4194,16.334342811324237,0,200,-1
0.1,2018-09-07 23:00:00,5.0472,2018-09-08 16:30:00,5.1275,-1.6909811380567494,0,200,-1
0.1,2018-09-08 16:30:00,5.1275,2018-09-08 19:14:00,5.0951,-0.7318868844466111,0,200,1
0.1,2018-09-08 19:30:00,5.0845,2018-09-09 17:30:00,4.8269,4.966378208280068,0,200,-1
0.1,2018-09-11 10:00:00,5.0859,2018-09-11 13:01:00,5.0225,-1.3465836921685383,0,200,1
0.1,2018-09-11 15:00:00,5.0289,2018-09-12 05:58:00,4.9292,1.882540913519862,0,200,-1
0.1,2018-09-13 07:00:00,4.9511,2018-09-13 23:59:00,5.2988,6.922681828280578,0,200,1
